3574,1192
3051,644
2491,1327
3512,1221
3549,1293
3241,1299
3518,2419
3232,2420
2911,2200
2878,2319
2617,2296
3079,3102
2304,2361
3626,2665
3178,2764
2003,2525
3671,2415
