3472.801815,1055.03722
2840.117149,442.2796305
2222.377791,1109.836679
3363.202896,1089.909603
3308.403437,1159.654369
2999.533758,1154.6726
3278.512823,2360.260703
2994.551989,2320.406551
2795.281228,2051.391024
2680.700541,2160.989942
2451.539166,2121.13579
2408,2999
2120,2157
3240,2649
2712,2676
1749,2279
3445,2400
