3552.510119,1094.891372
2870.007764,372.5348642
2207.432484,1045.073682
3432.947663,1134.745524
3268.549285,1204.49029
2959.679606,1159.654369
3203.786288,2484.804929
2929.788992,2390.151317
2909.861916,2096.226945
2720.554693,2180.917018
2516.302163,2106.190483
1988,2992
2186,2098
3020,2784
2457,2718
1783,2157
3382,2554
